loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
0.004069,0.010661,0.012195,0.002494,0.006516,0.003461,0.053846,0.03417,0.034382,0.000129,0.00334,0.000129,0.004249,0,0.002237,0,0.048662,0.013645,0.006458,0.00662,0.012121,false
0.007556,0.010661,0,0.012469,0.01007,0.005257,0.053846,0.032281,0.055249,0.000185,0.005195,0.000185,0.008144,0,0.002237,0.009259,0.038929,0.015595,0.010701,0.008937,0.007273,false
0.002034,0,0,0,0.002606,0.001063,0.146154,0.012554,0.02873,0.000015,0.001113,0.000015,0.001416,0,0.004474,0,0.021898,0.005848,0.002768,0.002317,0,false
0.006684,0.002132,0,0,0.00616,0.002987,0.053846,0.035868,0.028257,0.000117,0.002968,0.000117,0.004603,0.011628,0.011186,0,0.036496,0.009747,0.005904,0.00662,0.002424,false
0.005231,0,0,0,0.008411,0.003916,0.107692,0.017288,0.076819,0.000074,0.004082,0.000074,0.005312,0,0,0,0.017032,0.01462,0.00738,0.010262,0,false
0.002616,0,0,0,0.003317,0.001198,0.084615,0.020923,0.019429,0.000027,0.001113,0.000027,0.002125,0,0.004474,0,0.017032,0.003899,0.003321,0.00331,0,false
0.000872,0,0,0,0.001066,0.000334,0.384615,0.004782,0.023693,0.000002,0.000371,0.000002,0.000708,0,0,0,0.009732,0.003899,0.000923,0.001324,0,false
0.006393,0.008529,0,0.007481,0.009596,0.005054,0.046154,0.036872,0.046509,0.000203,0.005195,0.000203,0.007082,0,0.002237,0,0.036496,0.017544,0.008118,0.012248,0.009697,false
0.000872,0,0,0,0.001303,0.000431,0.307692,0.005978,0.024483,0.000003,0.000371,0.000003,0.000708,0,0,0,0.012165,0.003899,0.001292,0.001324,0,false
0.002616,0.002132,0,0.002494,0.001659,0.000621,0.223077,0.008369,0.025168,0.000006,0.000742,0.000006,0.002125,0.002907,0.002237,0,0.017032,0.004873,0.001661,0.001655,0.002424,false
0.00465,0.002132,0,0.002494,0.004857,0.002192,0.130769,0.014347,0.051827,0.000034,0.002226,0.000034,0.004958,0,0.002237,0,0.019465,0.011696,0.004244,0.005958,0.002424,false
0.030514,0.014925,0,0.017456,0.029854,0.018487,0.030769,0.066093,0.094896,0.001329,0.018553,0.001329,0.016997,0.055233,0.082774,0,0.053528,0.038012,0.028413,0.03244,0.01697,true
0.00465,0.006397,0,0.002494,0.007464,0.003746,0.092308,0.019919,0.063779,0.000081,0.003711,0.000081,0.004958,0,0.002237,0,0.024331,0.017544,0.006089,0.00993,0.007273,false
0.000872,0,0,0,0.001185,0.000392,0.307692,0.005978,0.022254,0.000003,0.000371,0.000003,0.000708,0,0,0,0.012165,0.003899,0.001107,0.001324,0,false
0.004069,0.002132,0,0.002494,0.003436,0.001435,0.084615,0.021521,0.022623,0.000034,0.001484,0.000034,0.003541,0.002907,0.004474,0,0.021898,0.006823,0.002768,0.004634,0.002424,false
0.001162,0,0,0,0.001777,0.000642,0.261538,0.006982,0.031223,0.000005,0.000742,0.000005,0.001062,0,0,0,0.012165,0.005848,0.001476,0.002317,0,false
0.003778,0.006397,0.018293,0,0.003909,0.001734,0.053846,0.033668,0.017463,0.000064,0.001855,0.000064,0.003541,0,0.004474,0,0.03163,0.005848,0.00369,0.004303,0.007273,false
0.00959,0.014925,0,0.002494,0.008885,0.004308,0.038462,0.045648,0.032012,0.000214,0.004453,0.000214,0.009915,0,0.008949,0,0.034063,0.010721,0.008303,0.00993,0.01697,false
0.007556,0,0,0,0.014216,0.006893,0.061538,0.02891,0.080873,0.000217,0.00705,0.000217,0.006374,0,0.013423,0,0.021898,0.015595,0.014207,0.014234,0,false
0.061901,0.127932,0.292683,0.067332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145455,true
0.007847,0.004264,0,0.004988,0.009359,0.004971,0.076923,0.025108,0.067184,0.000136,0.004824,0.000136,0.006728,0,0.013423,0.009259,0.034063,0.019493,0.009041,0.00993,0.004848,true
0.0093,0.004264,0,0.004988,0.008885,0.004833,0.123077,0.01461,0.112201,0.000077,0.004824,0.000077,0.008853,0,0.006711,0.027778,0.024331,0.026316,0.007749,0.010924,0.004848,false
0.005812,0.002132,0,0.002494,0.006753,0.002995,0.053846,0.035868,0.028327,0.000117,0.002968,0.000117,0.003895,0.008721,0.008949,0,0.024331,0.008772,0.005535,0.008937,0.002424,false
0.013078,0.008529,0,0.002494,0.016704,0.009086,0.046154,0.04077,0.075626,0.000403,0.008905,0.000403,0.013102,0,0.01566,0,0.036496,0.021442,0.01679,0.016551,0.007273,false
0.001744,0.002132,0,0.002494,0.004028,0.001787,0.107692,0.017264,0.035101,0.000034,0.001855,0.000034,0.001416,0,0.002237,0,0.024331,0.008772,0.003875,0.004303,0.002424,false
0.00494,0.004264,0,0.002494,0.004857,0.002073,0.092308,0.020182,0.034856,0.000045,0.002226,0.000045,0.004603,0,0.006711,0,0.021898,0.007797,0.004797,0.004965,0.004848,false
0.006684,0.008529,0,0.002494,0.006397,0.003245,0.092308,0.020397,0.053968,0.000072,0.00334,0.000072,0.007082,0,0.004474,0,0.03163,0.015595,0.006089,0.006951,0.006061,true
0.027608,0.002132,0,0.002494,0.031039,0.019445,0.076923,0.024845,0.265524,0.000526,0.019295,0.000526,0.021246,0.049419,0.035794,0.009259,0.021898,0.053606,0.024908,0.042039,0.002424,false
0.000872,0,0,0,0.000829,0.000243,0.384615,0.004782,0.017252,0.000001,0.000371,0.000001,0.001416,0,0,0,0.009732,0.002924,0.000738,0.000993,0,false
0.000872,0,0,0,0.000829,0.000243,0.384615,0.004782,0.017252,0.000001,0.000371,0.000001,0.000708,0,0,0,0.009732,0.002924,0.000738,0.000993,0,true
0.006975,0.002132,0,0.002494,0.007582,0.003885,0.076923,0.025108,0.052494,0.000106,0.003711,0.000106,0.00602,0,0.011186,0,0.034063,0.015595,0.00738,0.007944,0.002424,false
0.012496,0.012793,0.018293,0.009975,0.012558,0.006831,0.038462,0.053013,0.043719,0.000394,0.006679,0.000394,0.01204,0.002907,0.01566,0,0.046229,0.017544,0.011808,0.013903,0.014545,true
0.00494,0.002132,0,0.002494,0.004502,0.001997,0.1,0.018077,0.037453,0.000039,0.001855,0.000039,0.003895,0,0.011186,0,0.026764,0.007797,0.004982,0.003641,0.002424,true
0.011625,0.01919,0.042683,0.002494,0.011255,0.006122,0.038462,0.045313,0.045842,0.000302,0.005937,0.000302,0.01204,0,0.008949,0.009259,0.043796,0.018519,0.010148,0.013241,0.021818,false
0.050857,0.104478,0.292683,0.054863,0.074873,0.047916,0.015385,0.138474,0.117396,0.007218,0.047866,0.007218,0.049221,0.063953,0.022371,0.018519,0.058394,0.044834,0.075646,0.073486,0.118788,false
0.013078,0.008529,0.018293,0.004988,0.012558,0.006779,0.053846,0.035868,0.064112,0.000264,0.006679,0.000264,0.013102,0.005814,0.011186,0,0.036496,0.020468,0.011808,0.013903,0.009697,false
0.002325,0,0,0,0.003199,0.001365,0.384615,0.004782,0.096844,0.000007,0.001484,0.000007,0.002125,0,0.002237,0,0.009732,0.012671,0.002583,0.004303,0,false
0.014531,0.014925,0,0.012469,0.020021,0.011675,0.030769,0.06045,0.065534,0.000768,0.011503,0.000768,0.014518,0.014535,0.006711,0,0.051095,0.026316,0.019188,0.021516,0.01697,false
0.003197,0.002132,0,0.002494,0.00616,0.002987,0.115385,0.016141,0.062779,0.000052,0.002968,0.000052,0.003187,0,0.002237,0,0.021898,0.015595,0.005166,0.007944,0.002424,false
0.004069,0.002132,0,0.002494,0.00545,0.002574,0.092308,0.019321,0.04521,0.000054,0.002597,0.000054,0.003541,0,0.006711,0,0.024331,0.012671,0.004613,0.006951,0.002424,false
0.025574,0.017058,0,0.01995,0.026774,0.016013,0.038462,0.052224,0.10404,0.00091,0.015955,0.00091,0.023017,0.020349,0.029083,0.018519,0.038929,0.036062,0.023063,0.033433,0.019394,false
0.005231,0.004264,0,0.004988,0.00616,0.00291,0.084615,0.022071,0.044719,0.00007,0.002968,0.00007,0.003895,0,0.008949,0,0.024331,0.012671,0.005166,0.007944,0.004848,true
0.005812,0.002132,0,0.002494,0.010188,0.004598,0.030769,0.062171,0.025097,0.000311,0.004453,0.000311,0.005666,0,0.006711,0,0.03163,0.006823,0.010701,0.009268,0.002424,false
0.002616,0,0,0,0.004502,0.001626,0.053846,0.035079,0.015725,0.000062,0.001484,0.000062,0.002479,0,0,0,0.019465,0.002924,0.004982,0.003641,0,false
0.016856,0.014925,0,0.014963,0.017533,0.009607,0.038462,0.046007,0.070852,0.000481,0.009647,0.000481,0.016289,0,0.024609,0,0.036496,0.022417,0.016421,0.01953,0.01697,false
0.002325,0.002132,0,0.002494,0.002132,0.000824,0.253846,0.007174,0.038962,0.000006,0.000742,0.000006,0.002479,0,0,0,0.014599,0.006823,0.00203,0.002317,0.002424,false
0.008718,0.004264,0,0.004988,0.012439,0.006608,0.069231,0.028121,0.079715,0.000202,0.006679,0.000202,0.006374,0.011628,0.013423,0.009259,0.03163,0.020468,0.012362,0.012579,0.004848,true
0.017146,0.027719,0,0.002494,0.01469,0.008743,0.046154,0.038068,0.077925,0.000362,0.008905,0.000362,0.012748,0.014535,0.011186,0.111111,0.051095,0.030214,0.014207,0.015558,0.018182,true
0.004069,0.006397,0.012195,0,0.003673,0.001629,0.092308,0.020493,0.026958,0.000036,0.001484,0.000036,0.003541,0,0.006711,0,0.029197,0.006823,0.003875,0.00331,0.007273,false
0.017727,0.021322,0.036585,0.014963,0.026656,0.016163,0.023077,0.071353,0.076854,0.001254,0.016327,0.001254,0.016997,0,0.026846,0,0.060827,0.030214,0.02786,0.024495,0.024242,true
0.006975,0.002132,0,0.002494,0.008293,0.004405,0.1,0.018269,0.081856,0.000087,0.004453,0.000087,0.005666,0.005814,0.011186,0,0.029197,0.021442,0.007749,0.009268,0.002424,false
0.01424,0.012793,0.030488,0.012469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014545,false
0.003487,0.004264,0,0.004988,0.003554,0.00145,0.092308,0.019727,0.024939,0.000031,0.001484,0.000031,0.001771,0,0.004474,0.037037,0.021898,0.005848,0.003506,0.003641,0.004848,true
0.001162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0.002325,0,0,0,0.001896,0.000685,0.307692,0.005978,0.038857,0.000004,0.000742,0.000004,0.001771,0.002907,0.002237,0,0.012165,0.005848,0.001845,0.001986,0,false
0.020634,0.025586,0.042683,0.027431,0.027129,0.016732,0.030769,0.065017,0.087297,0.001183,0.016698,0.001183,0.020892,0.014535,0.017897,0,0.051095,0.038012,0.023616,0.033433,0.029091,false
0.008718,0.025586,0.073171,0.002494,0.012558,0.006235,0.038462,0.050813,0.04163,0.000345,0.006308,0.000345,0.008853,0,0.008949,0,0.036496,0.011696,0.013653,0.011255,0.029091,false
0.013368,0.012793,0.030488,0.004988,0.015519,0.008793,0.038462,0.052056,0.057303,0.000498,0.008905,0.000498,0.010977,0.014535,0.013423,0,0.046229,0.023392,0.014022,0.018206,0.014545,false
0.013659,0.006397,0.018293,0.002494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007273,true
0.00465,0.004264,0,0.002494,0.006279,0.00288,0.046154,0.03692,0.026466,0.000116,0.002968,0.000116,0.004603,0,0.004474,0,0.03163,0.007797,0.006273,0.006289,0.004848,true
0.02383,0.042644,0.109756,0.022444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041212,true
0.011334,0.006397,0.012195,0.004988,0.018244,0.011159,0.084615,0.022764,0.166275,0.000276,0.011132,0.000276,0.010977,0,0.01566,0,0.029197,0.044834,0.014945,0.024164,0.007273,false
0.001453,0,0,0,0.000948,0.000278,0.384615,0.004782,0.019709,0.000001,0.000371,0.000001,0.001062,0,0.002237,0,0.009732,0.002924,0.000923,0.000993,0,false
0.006393,0.012793,0.018293,0.007481,0.007345,0.003869,0.053846,0.036777,0.03568,0.000155,0.003711,0.000155,0.00602,0,0.008949,0,0.048662,0.012671,0.007749,0.00662,0.014545,false
0.000872,0,0,0,0.000829,0.000243,0.384615,0.004782,0.017252,0.000001,0.000371,0.000001,0.000708,0,0,0,0.009732,0.002924,0.000738,0.000993,0,false
0.012206,0.051173,0.146341,0.037406,0.021324,0.011421,0.038462,0.050167,0.07724,0.000623,0.011503,0.000623,0.010269,0.014535,0.01566,0,0.03163,0.021442,0.020111,0.023502,0.058182,true
0.007265,0.006397,0,0.002494,0.007582,0.003721,0.046154,0.03912,0.032258,0.000158,0.003711,0.000158,0.007436,0,0.006711,0,0.036496,0.010721,0.00738,0.007944,0.007273,false
0.008718,0.004264,0.012195,0.002494,0.01706,0.009605,0.030769,0.054711,0.059584,0.000572,0.009647,0.000572,0.009207,0,0.006711,0,0.043796,0.023392,0.015314,0.020192,0.004848,false
0.014821,0.031983,0.060976,0.017456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036364,false
0.001162,0,0,0,0.001422,0.000493,0.307692,0.005978,0.027993,0.000003,0.000371,0.000003,0.000708,0,0.002237,0,0.012165,0.004873,0.001292,0.001655,0,false
0.006684,0.004264,0,0.004988,0.005331,0.002445,0.153846,0.011956,0.069378,0.000032,0.002597,0.000032,0.006374,0,0.008949,0,0.017032,0.013645,0.004613,0.00662,0.004848,false
0.027027,0.021322,0.036585,0.01995,0.032579,0.020561,0.023077,0.081612,0.085489,0.001825,0.020408,0.001825,0.027266,0.002907,0.03132,0,0.06326,0.038986,0.031365,0.034757,0.024242,true
0.004069,0,0,0,0.005331,0.002552,0.130769,0.014347,0.060357,0.00004,0.002597,0.00004,0.003187,0,0.008949,0,0.021898,0.01462,0.004613,0.00662,0,false
0.000872,0,0,0,0.001303,0.000452,0.253846,0.007174,0.021377,0.000004,0.000371,0.000004,0.000708,0,0,0,0.014599,0.003899,0.001292,0.001324,0,false
0.001744,0,0,0,0.003199,0.001336,0.092308,0.01999,0.022675,0.000029,0.001484,0.000029,0.002125,0.002907,0,0,0.021898,0.006823,0.002583,0.004303,0,false
0.170299,0.100213,0.097561,0.05985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113939,true
0.027027,0.008529,0,0.004988,0.043241,0.024938,0.015385,0.114036,0.074187,0.003094,0.024861,0.003094,0.026558,0,0.038031,0,0.048662,0.025341,0.044465,0.041046,0.009697,false
0.00494,0.002132,0,0.002494,0.005687,0.002648,0.069231,0.025825,0.034785,0.000074,0.002597,0.000074,0.005312,0,0.002237,0,0.029197,0.009747,0.005535,0.005958,0.002424,true
0.045917,0.006397,0,0.007481,0.094657,0.068144,0.023077,0.075634,0.305644,0.005607,0.068275,0.005607,0.041431,0.008721,0.082774,0,0.043796,0.098441,0.081919,0.117511,0.007273,false
0.015693,0.061834,0.170732,0.027431,0.034948,0.020699,0.023077,0.086394,0.081295,0.001945,0.020779,0.001945,0.014164,0.020349,0.011186,0,0.048662,0.030214,0.033764,0.037074,0.070303,false
0.004069,0.006397,0.018293,0,0.003554,0.001373,0.053846,0.032281,0.014427,0.000048,0.001484,0.000048,0.003187,0,0.006711,0.009259,0.021898,0.003899,0.003321,0.003972,0.007273,false
0.025283,0.017058,0,0.004988,0.02938,0.017487,0.023077,0.079842,0.074292,0.001519,0.01744,0.001519,0.01983,0.023256,0.024609,0.037037,0.046229,0.032164,0.024354,0.038398,0.019394,true
0.005522,0.010661,0,0.004988,0.007937,0.003696,0.038462,0.046628,0.026888,0.000187,0.003711,0.000187,0.005312,0.002907,0.002237,0,0.03163,0.008772,0.00738,0.008937,0.012121,false
0.022668,0.021322,0.018293,0.017456,0.022391,0.013391,0.030769,0.065112,0.069764,0.000949,0.013358,0.000949,0.020538,0.017442,0.01566,0.055556,0.051095,0.031189,0.019926,0.027474,0.024242,false
0.0093,0.008529,0.02439,0.002494,0.009122,0.004846,0.038462,0.049976,0.03289,0.000263,0.004824,0.000263,0.008144,0.017442,0.008949,0,0.046229,0.01462,0.008118,0.010924,0.009697,false
0.011043,0.017058,0.042683,0.007481,0.020614,0.011212,0.023077,0.081301,0.04679,0.000992,0.011132,0.000992,0.010269,0,0.017897,0,0.041363,0.019493,0.017343,0.026481,0.019394,true
0.002034,0.004264,0.012195,0.002494,0.002369,0.00099,0.130769,0.013941,0.024062,0.000015,0.001113,0.000015,0.002125,0,0,0,0.024331,0.005848,0.002399,0.002317,0.004848,false
0.0093,0.010661,0,0.009975,0.011136,0.005865,0.030769,0.061693,0.032258,0.000394,0.005937,0.000394,0.009207,0,0.011186,0,0.043796,0.01462,0.00941,0.014234,0.012121,false
0.000872,0,0,0,0.000474,0.000099,0.515385,0.003587,0.009354,0,0,0,0.000708,0,0,0,0.007299,0.000975,0.000554,0.000331,0,false
0.005231,0.006397,0,0.007481,0.00616,0.003058,0.076923,0.023912,0.043403,0.00008,0.002968,0.00008,0.005666,0,0.002237,0,0.029197,0.01462,0.004982,0.008275,0.007273,false
0.015402,0.012793,0.030488,0.014963,0.016704,0.009634,0.038462,0.049952,0.065429,0.000524,0.009647,0.000524,0.011331,0.031977,0.020134,0,0.043796,0.02729,0.014022,0.021516,0.014545,false
0.021215,0.017058,0.018293,0.009975,0.023338,0.014088,0.015385,0.095744,0.049914,0.001467,0.0141,0.001467,0.018768,0.017442,0.011186,0.074074,0.075426,0.023392,0.024908,0.020523,0.018182,true
0.011334,0.006397,0,0.004988,0.020258,0.011406,0.030769,0.057724,0.067043,0.000716,0.011503,0.000716,0.010269,0,0.017897,0.009259,0.041363,0.024366,0.01845,0.023502,0.007273,true
0.034583,0.031983,0.018293,0.022444,0.041227,0.027442,0.015385,0.114036,0.081646,0.003404,0.027458,0.003404,0.031516,0.011628,0.038031,0.046296,0.077859,0.049708,0.036162,0.050314,0.029091,true
0.003778,0.004264,0.012195,0.002494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004848,false
0.022377,0.021322,0.036585,0.007481,0.012202,0.004978,0.015385,0.131516,0.012847,0.000712,0.004824,0.000712,0.012394,0,0.085011,0.009259,0.026764,0.003899,0.011624,0.013241,0.024242,false
0.002906,0.002132,0,0.002494,0.002369,0.000915,0.161538,0.011167,0.027835,0.000011,0.000742,0.000011,0.002833,0,0.002237,0,0.017032,0.005848,0.002214,0.002648,0.002424,false
0.004069,0,0,0,0.004265,0.001925,0.361538,0.005093,0.128506,0.000011,0.001855,0.000011,0.003187,0.008721,0.006711,0,0.009732,0.015595,0.003506,0.005627,0,false
0.046207,0.036247,0.042683,0.012469,0.025589,0.014219,0.015385,0.12274,0.039296,0.001899,0.0141,0.001899,0.022663,0.052326,0.163311,0.027778,0.053528,0.017544,0.024354,0.027805,0.041212,true
0.008137,0.004264,0,0.002494,0.005094,0.002706,0.076923,0.02286,0.040156,0.000067,0.002597,0.000067,0.00779,0.002907,0.008949,0,0.043796,0.015595,0.004797,0.005627,0.003636,false
0.001453,0,0,0,0.00154,0.000534,0.384615,0.004782,0.037892,0.000003,0.000371,0.000003,0.001062,0,0.002237,0,0.009732,0.005848,0.001292,0.001986,0,true
0.006393,0.008529,0.012195,0.009975,0.011965,0.006408,0.038462,0.048111,0.045193,0.000335,0.006308,0.000335,0.00602,0,0.008949,0,0.043796,0.016569,0.011624,0.012579,0.009697,false
0.009009,0.006397,0.018293,0.007481,0.009359,0.005052,0.069231,0.026471,0.064744,0.000145,0.005195,0.000145,0.008144,0.002907,0.011186,0,0.036496,0.020468,0.008856,0.010262,0.007273,false
0.012787,0.014925,0.042683,0.004988,0.015756,0.008695,0.023077,0.069632,0.042367,0.000659,0.008534,0.000659,0.012394,0.005814,0.011186,0,0.053528,0.016569,0.016236,0.014896,0.01697,false
0.001744,0.006397,0,0.002494,0.002725,0.001138,0.123077,0.015375,0.025115,0.000019,0.001113,0.000019,0.001771,0,0,0,0.021898,0.006823,0.002399,0.00331,0.007273,false
0.004359,0.002132,0,0.002494,0.003554,0.001547,0.146154,0.012434,0.042227,0.000021,0.001484,0.000021,0.003895,0,0.006711,0,0.019465,0.009747,0.003137,0.004303,0.002424,true
0.005231,0.004264,0,0.004988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004848,false
0.03807,0.049041,0.140244,0.049875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055758,false
0.008428,0.008529,0,0.009975,0.009596,0.005054,0.061538,0.029962,0.057233,0.000165,0.005195,0.000165,0.008853,0,0.004474,0,0.034063,0.018519,0.008672,0.011255,0.006061,false
0.002034,0.004264,0.012195,0.002494,0.002369,0.001011,0.169231,0.01076,0.03189,0.000012,0.001113,0.000012,0.001416,0,0.004474,0,0.021898,0.007797,0.002214,0.002648,0.004848,false
0.002616,0.008529,0.02439,0.002494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009697,false
0.061901,0.049041,0.060976,0.022444,0.068594,0.047686,0.015385,0.12231,0.132262,0.006345,0.047866,0.006345,0.05347,0.148256,0.022371,0.018519,0.07056,0.070175,0.059963,0.084078,0.055758,false
0.002616,0,0,0,0.002251,0.000745,0.215385,0.008608,0.029362,0.000007,0.000742,0.000007,0.002479,0,0.002237,0,0.009732,0.004873,0.001845,0.002979,0,false
0.002325,0.002132,0,0.002494,0.003791,0.001711,0.092308,0.019727,0.029415,0.000037,0.001855,0.000037,0.002125,0,0.002237,0,0.029197,0.007797,0.003875,0.003641,0.002424,false
0.010462,0.006397,0,0.004988,0.013506,0.00685,0.030769,0.055093,0.042192,0.00041,0.006679,0.00041,0.010623,0,0.011186,0,0.036496,0.013645,0.0131,0.014234,0.007273,false
0.001162,0,0,0,0.001896,0.000685,0.384615,0.004782,0.04858,0.000004,0.000742,0.000004,0.001062,0,0,0,0.009732,0.006823,0.001661,0.002317,0,false
0.007265,0.006397,0.012195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007273,false
0.000872,0,0,0,0.001066,0.000334,0.384615,0.004782,0.023693,0.000002,0.000371,0.000002,0.000708,0,0,0,0.009732,0.003899,0.000923,0.001324,0,false
0.004359,0.006397,0.018293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007273,false
0.008428,0.004264,0,0.004988,0.008767,0.004021,0.069231,0.026016,0.052459,0.000114,0.004082,0.000114,0.008499,0,0.008949,0,0.021898,0.011696,0.008303,0.009599,0.004848,false
0.010462,0.008529,0.02439,0.004988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009697,true
0.019471,0.01919,0,0.009975,0.031394,0.017787,0.015385,0.106002,0.056917,0.002051,0.017811,0.002051,0.021601,0.008721,0.004474,0,0.046229,0.023392,0.028229,0.037074,0.021818,false
0.006393,0.004264,0.012195,0.002494,0.011018,0.006354,0.069231,0.028049,0.076837,0.000194,0.006308,0.000194,0.007436,0,0.004474,0,0.038929,0.02924,0.009041,0.014565,0.004848,false
0.00465,0.002132,0,0.002494,0.00545,0.002574,0.084615,0.020875,0.041841,0.000058,0.002597,0.000058,0.003895,0,0.008949,0,0.029197,0.010721,0.005535,0.005296,0.002424,true
0.006684,0.004264,0,0.004988,0.008648,0.004027,0.076923,0.024821,0.055021,0.000109,0.004082,0.000109,0.005312,0.005814,0.011186,0,0.021898,0.012671,0.007934,0.00993,0.004848,false
0.001453,0,0,0,0.005213,0.002312,0.084615,0.021377,0.036698,0.000054,0.002226,0.000054,0.001062,0,0,0,0.026764,0.007797,0.00572,0.004303,0,false
0.005522,0.004264,0,0.004988,0.004857,0.002262,0.1,0.018651,0.041139,0.000046,0.002226,0.000046,0.004958,0,0.008949,0,0.029197,0.009747,0.005166,0.004303,0.004848,false
0.005231,0.002132,0,0.002494,0.005805,0.002662,0.107692,0.017647,0.051143,0.000051,0.002597,0.000051,0.004603,0.002907,0.006711,0,0.019465,0.012671,0.004613,0.007944,0.002424,false
0.004069,0.004264,0,0.004988,0.00545,0.002642,0.076923,0.024605,0.036435,0.000071,0.002597,0.000071,0.003541,0,0.006711,0,0.03163,0.011696,0.004982,0.006289,0.004848,false
0.001453,0,0,0,0.001422,0.000471,0.384615,0.004782,0.033381,0.000002,0.000371,0.000002,0.001416,0,0,0,0.009732,0.004873,0.001292,0.001655,0,false
0.003778,0.002132,0,0.002494,0.003673,0.001629,0.115385,0.015949,0.034663,0.000028,0.001484,0.000028,0.002833,0.002907,0.004474,0.009259,0.024331,0.008772,0.003506,0.003972,0.002424,false
0.002034,0,0,0,0.001066,0.000313,0.292308,0.006385,0.01662,0.000002,0.000371,0.000002,0.001771,0,0.002237,0,0.009732,0.002924,0.000923,0.001324,0,false
