loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
0.041812,0.045455,0,0.045455,0.025316,0.014144,0.06,0.154977,0.069616,0.002874,0.015152,0.002873,0.030534,0,0.051724,0,0.27027,0.05,0.026549,0.023364,0.045455,true
0.020906,0,0,0,0.012658,0.006338,0.145,0.065116,0.074277,0.000541,0.007576,0.000541,0.015267,0,0,0,0.189189,0.041667,0.013274,0.011682,0,false
0.020906,0,0,0,0.011754,0.005679,0.165,0.055814,0.077644,0.000415,0.003788,0.000416,0.01145,0,0,0,0.162162,0.041667,0.011799,0.011682,0,false
0.240418,0.431818,0.16,0.113636,0.377939,0.319058,0.01,0.772093,0.315342,0.322817,0.318182,0.322817,0.198473,0,0.275862,0,0.594595,0.366667,0.371681,0.38785,0.431818,false
0.04878,0.022727,0,0.022727,0.04792,0.030276,0.105,0.089488,0.258054,0.003552,0.030303,0.003552,0.045802,0,0.017241,0,0.189189,0.133333,0.045723,0.051402,0.022727,false
0.02439,0,0,0,0.012658,0.006338,0.165,0.055814,0.086657,0.000464,0.007576,0.000463,0.015267,0,0.017241,0,0.162162,0.05,0.011799,0.014019,0,false
0.062718,0.022727,0,0.022727,0.033454,0.020194,0.075,0.12093,0.127422,0.0032,0.018939,0.0032,0.064885,0,0,0,0.27027,0.083333,0.035398,0.030374,0.022727,false
0.052265,0,0,0,0.028933,0.017465,0.105,0.086884,0.153527,0.001987,0.018939,0.001987,0.045802,0,0,0,0.216216,0.1,0.026549,0.03271,0,false
0.017422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0.003484,0,0,0,0.000904,0,0,0,0,0,0,0,0,0,0,0,0.027027,0,0.001475,0,0,false
0.30662,0.113636,0.12,0.090909,0.170886,0.131832,0.02,0.441674,0.227753,0.076307,0.132576,0.076307,0.229008,0.181818,0.206897,0.083333,0.459459,0.241667,0.159292,0.189252,0.113636,true
0.121951,0.181818,0.32,0.022727,0.149186,0.114431,0.045,0.211721,0.412618,0.031735,0.113636,0.031735,0.110687,0.022727,0.017241,0,0.351351,0.266667,0.160767,0.130841,0.181818,false
0.097561,0,0,0,0.089512,0.062509,0.1,0.091163,0.523257,0.007468,0.064394,0.007468,0.091603,0,0,0,0.189189,0.208333,0.094395,0.081776,0,true
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.285714,0.227273,0,0.227273,0.154611,0.117175,0.02,0.428651,0.208588,0.06582,0.117424,0.06582,0.248092,0.227273,0.103448,0,0.486486,0.208333,0.157817,0.149533,0.227273,true
0.010453,0,0,0,0.006329,0.002481,0.2,0.046512,0.040713,0.000151,0.003788,0.000151,0.007634,0,0,0,0.135135,0.016667,0.007375,0.004673,0,false
0.04878,0,0,0,0.045208,0.028157,0.09,0.101023,0.212732,0.003727,0.026515,0.003727,0.041985,0,0,0,0.216216,0.116667,0.045723,0.044393,0,false
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.090592,0.113636,0,0.090909,0.118445,0.08804,0.025,0.347349,0.193463,0.040067,0.087121,0.040067,0.083969,0,0.051724,0,0.432432,0.2,0.110619,0.130841,0.113636,true
0.013937,0,0,0,0.009946,0.0039,0.19,0.049674,0.059981,0.000254,0.003788,0.000253,0.01145,0,0,0,0.108108,0.025,0.010324,0.009346,0,false
0.083624,0.045455,0,0.045455,0.05877,0.038583,0.055,0.170605,0.172641,0.008623,0.037879,0.008623,0.064885,0.045455,0.017241,0,0.297297,0.125,0.058997,0.058411,0.045455,false
0.080139,0.022727,0,0.022727,0.045208,0.026822,0.075,0.12186,0.168082,0.00428,0.026515,0.00428,0.064885,0.022727,0.051724,0,0.216216,0.091667,0.047198,0.042056,0.022727,false
0.010453,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.006969,0,0,0,0.004521,0.001466,0.335,0.027907,0.040091,0.000054,0,0.000054,0,0,0,0,0.081081,0.016667,0.004425,0.004673,0,false
0.327526,0.340909,0.32,0.340909,0.229656,0.190232,0.02,0.514233,0.282296,0.128196,0.189394,0.128197,0.312977,0,0.172414,0.083333,0.594595,0.325,0.230088,0.228972,0.340909,true
0.020906,0.022727,0,0.022727,0.009042,0.003788,0.11,0.083721,0.034549,0.000416,0.003788,0.000416,0.019084,0,0,0,0.162162,0.016667,0.010324,0.007009,0.022727,false
0.027875,0,0,0,0.004521,0.001466,1,0.009302,0.120273,0.000018,0,0.000018,0.022901,0,0,0,0.027027,0.033333,0.001475,0.009346,0,false
0.010453,0,0,0,0.002712,0.0006,0.5,0.018605,0.024604,0.000015,0,0.000014,0,0,0,0,0.054054,0.008333,0.00295,0.002336,0,false
0.006969,0,0,0,0.003617,0.00101,0.5,0.018605,0.041438,0.000025,0,0.000024,0.007634,0,0,0,0.054054,0.016667,0.00295,0.004673,0,false
0.160279,0.136364,0,0.113636,0.094937,0.066298,0.04,0.224186,0.225733,0.01947,0.068182,0.01947,0.164122,0,0.034483,0,0.27027,0.183333,0.076696,0.123832,0.136364,true
0.12892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0.076655,0.045455,0,0.045455,0.046112,0.029133,0.055,0.170605,0.130374,0.006511,0.030303,0.006511,0.072519,0.022727,0.017241,0,0.297297,0.1,0.045723,0.046729,0.045455,false
0.010453,0,0,0,0.006329,0.002481,0.2,0.046512,0.040713,0.000151,0.003788,0.000151,0.007634,0,0,0,0.135135,0.016667,0.007375,0.004673,0,false
0.013937,0,0,0,0.008137,0.003603,0.165,0.055814,0.049259,0.000264,0.003788,0.000263,0.007634,0,0,0,0.162162,0.025,0.00885,0.007009,0,false
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0,0,0,0,0.008137,0.003191,0.335,0.027907,0.087227,0.000117,0.003788,0.000117,0,0,0,0,0.081081,0.033333,0.007375,0.009346,0,false
0.017422,0,0,0,0.009042,0.004003,0.2,0.046512,0.065679,0.000244,0.003788,0.000244,0.003817,0,0,0,0.135135,0.033333,0.00885,0.009346,0,false
0.017422,0,0,0,0.009042,0.002526,0.11,0.083721,0.022998,0.000277,0.003788,0.000277,0.015267,0,0,0,0.081081,0.008333,0.010324,0.007009,0,false
0.006969,0,0,0,0.000904,0,0,0,0,0,0,0,0.003817,0,0,0,0.027027,0,0.001475,0,0,false
0.010453,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0.007634,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.031359,0.022727,0,0.022727,0.016275,0.008412,0.145,0.065116,0.09857,0.000718,0.007576,0.000718,0.019084,0.022727,0,0.166667,0.189189,0.05,0.017699,0.014019,0.022727,false
0.278746,0.068182,0,0.068182,0.146474,0.113633,0.03,0.287814,0.301305,0.042855,0.113636,0.042855,0.175573,0.363636,0.293103,0,0.405405,0.266667,0.141593,0.154206,0.068182,true
0.090592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0.052265,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0.01145,0.25,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.052265,0.022727,0,0.022727,0.018083,0.008737,0.095,0.097674,0.068269,0.001118,0.007576,0.001118,0.034351,0,0.017241,0,0.189189,0.033333,0.020649,0.014019,0.022727,false
0.167247,0.136364,0,0.113636,0.099458,0.070071,0.04,0.226419,0.236092,0.020797,0.068182,0.020797,0.167939,0,0.051724,0,0.27027,0.191667,0.079646,0.130841,0.136364,true
0.149826,0.090909,0.08,0.090909,0.089512,0.062509,0.04,0.245953,0.193929,0.020151,0.064394,0.020151,0.133588,0.022727,0.068966,0,0.378378,0.15,0.09587,0.079439,0.079545,false
0.045296,0,0,0,0.018083,0.009868,0.165,0.055814,0.134932,0.000722,0.011364,0.000722,0.034351,0,0,0,0.162162,0.075,0.016224,0.021028,0,false
0.010453,0,0,0,0.004521,0.001466,0.25,0.037209,0.030042,0.000071,0,0.000071,0.007634,0,0,0,0.108108,0.008333,0.0059,0.002336,0,false
0.073171,0,0,0,0.005425,0.001959,0.25,0.037209,0.040143,0.000096,0.003788,0.000095,0.007634,0.386364,0.017241,0,0.108108,0.016667,0.0059,0.004673,0,false
0.149826,0.068182,0,0.068182,0.093128,0.067759,0.05,0.18307,0.282451,0.016256,0.068182,0.016256,0.145038,0,0.017241,0,0.324324,0.208333,0.091445,0.095794,0.068182,false
0.010453,0,0,0,0.004521,0.001466,0.25,0.037209,0.030042,0.000071,0,0.000071,0.007634,0,0,0,0.108108,0.008333,0.0059,0.002336,0,false
0.066202,0,0,0,0.051537,0.032559,0.115,0.081488,0.305294,0.003473,0.034091,0.003473,0.061069,0,0,0,0.189189,0.133333,0.054572,0.046729,0,false
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.087108,0.022727,0,0.022727,0.066908,0.044433,0.065,0.144186,0.23516,0.008396,0.045455,0.008396,0.057252,0,0.068966,0,0.243243,0.15,0.063422,0.07243,0.022727,false
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.003484,0,0,0,0.005425,0.001959,0.2,0.046512,0.032114,0.000119,0.003788,0.000119,0,0,0,0,0.135135,0.008333,0.007375,0.002336,0,false
0.135889,0.068182,0,0.068182,0.090416,0.063141,0.035,0.282233,0.170776,0.023347,0.064394,0.023348,0.137405,0,0.034483,0,0.378378,0.15,0.089971,0.091121,0.068182,false
0.038328,0.022727,0,0.022727,0.022604,0.012019,0.075,0.124093,0.073967,0.001954,0.011364,0.001953,0.030534,0,0,0,0.216216,0.05,0.022124,0.023364,0.022727,false
0.003484,0,0,0,0.005425,0.001959,0.2,0.046512,0.032114,0.000119,0.003788,0.000119,0,0,0,0,0.135135,0.008333,0.007375,0.002336,0,true
0.010453,0,0,0,0.006329,0.002481,0.2,0.046512,0.040713,0.000151,0.003788,0.000151,0.007634,0,0,0,0.135135,0.016667,0.007375,0.004673,0,false
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.031359,0.022727,0,0.022727,0.019892,0.010577,0.09,0.102326,0.078887,0.001418,0.011364,0.001418,0.030534,0,0,0,0.189189,0.058333,0.016224,0.025701,0.022727,false
0.156794,0.090909,0.16,0.068182,0.098553,0.073745,0.03,0.321302,0.175127,0.031055,0.07197,0.031055,0.118321,0.136364,0.086207,0.166667,0.513514,0.183333,0.10177,0.093458,0.090909,false
0.02439,0,0,0,0.004521,0.001466,1,0.009302,0.120273,0.000018,0,0.000018,0.022901,0,0,0,0.027027,0.033333,0.001475,0.009346,0,false
0.083624,0.045455,0,0.045455,0.052441,0.03217,0.055,0.173953,0.141148,0.007334,0.030303,0.007333,0.080153,0,0.034483,0,0.297297,0.083333,0.060472,0.03972,0.045455,false
0.059233,0,0,0,0.0217,0.012388,0.165,0.055814,0.169377,0.000906,0.011364,0.000906,0.045802,0,0,0,0.162162,0.091667,0.019174,0.025701,0,false
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.055749,0,0,0,0.056058,0.036802,0.09,0.103442,0.271729,0.004985,0.037879,0.004985,0.045802,0,0,0,0.216216,0.15,0.054572,0.058411,0,false
0.031359,0.022727,0,0.022727,0.015371,0.007696,0.165,0.055814,0.1052,0.000563,0.007576,0.000563,0.019084,0.022727,0,0.166667,0.162162,0.05,0.016224,0.014019,0.022727,false
0.111498,0.068182,0,0.068182,0.103074,0.07609,0.04,0.224,0.259194,0.022335,0.075758,0.022335,0.103053,0,0.068966,0,0.378378,0.208333,0.10472,0.100467,0.068182,false
0.003484,0,0,0,0.004521,0.001466,0.25,0.037209,0.030042,0.000071,0,0.000071,0,0,0,0,0.108108,0.008333,0.0059,0.002336,0,true
0.209059,0.068182,0,0.068182,0.196203,0.152213,0.025,0.353116,0.328861,0.070451,0.151515,0.070451,0.209924,0,0.034483,0,0.405405,0.266667,0.20059,0.189252,0.068182,true
0.121951,0.045455,0,0.045455,0.067812,0.046011,0.05,0.183814,0.190977,0.011086,0.045455,0.011085,0.114504,0.022727,0.051724,0,0.324324,0.141667,0.069322,0.065421,0.045455,false
0.114983,0.068182,0,0.068182,0.062387,0.037658,0.03,0.295628,0.097224,0.014588,0.037879,0.014588,0.072519,0,0.224138,0,0.297297,0.075,0.063422,0.060748,0.068182,true
0.132404,0.068182,0.08,0.068182,0.09132,0.064338,0.035,0.274233,0.179064,0.023116,0.064394,0.023116,0.103053,0.068182,0.103448,0.083333,0.378378,0.158333,0.089971,0.093458,0.068182,false
0.066202,0.045455,0,0.045455,0.029837,0.018584,0.055,0.162791,0.087123,0.003964,0.018939,0.003965,0.049618,0.022727,0.034483,0.166667,0.378378,0.066667,0.033923,0.023364,0.045455,false
0.013937,0.022727,0,0.022727,0.008137,0.00341,0.11,0.083721,0.031078,0.000374,0.003788,0.000374,0.01145,0,0,0,0.162162,0.016667,0.00885,0.007009,0.022727,false
0.013937,0,0,0,0.008137,0.003603,0.165,0.055814,0.049259,0.000264,0.003788,0.000263,0.007634,0,0,0,0.162162,0.025,0.00885,0.007009,0,false
0.076655,0.113636,0.12,0.090909,0.04792,0.030686,0.03,0.294512,0.079509,0.011846,0.030303,0.011846,0.068702,0,0.017241,0,0.405405,0.075,0.050147,0.044393,0.113636,false
0,0,0,0,0.000904,0,0,0,0,0,0,0,0,0,0,0,0.027027,0,0.001475,0,0,false
0.006969,0,0,0,0.000904,0,0,0,0,0,0,0,0.003817,0,0,0,0.027027,0,0.001475,0,0,false
0.003484,0,0,0,0.005425,0.001959,0.2,0.046512,0.032114,0.000119,0.003788,0.000119,0,0,0,0,0.135135,0.008333,0.007375,0.002336,0,false
0.073171,0.045455,0,0.045455,0.048825,0.029953,0.045,0.210791,0.108412,0.008276,0.030303,0.008276,0.072519,0,0.017241,0,0.324324,0.075,0.054572,0.03972,0.045455,false
0.013937,0,0,0,0.008137,0.003603,0.165,0.055814,0.049259,0.000264,0.003788,0.000263,0.007634,0,0,0,0.162162,0.025,0.00885,0.007009,0,false
0.04878,0.022727,0,0.022727,0.037071,0.022742,0.055,0.163721,0.105977,0.004879,0.022727,0.004879,0.049618,0,0,0,0.297297,0.083333,0.036873,0.037383,0.022727,false
0.013937,0,0,0,0.008137,0.003603,0.165,0.055814,0.049259,0.000264,0.003788,0.000263,0.007634,0,0,0,0.162162,0.025,0.00885,0.007009,0,false
0.010453,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0.007634,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.250871,0.25,0,0.181818,0.117541,0.093582,0.025,0.366698,0.194706,0.044979,0.094697,0.044979,0.20229,0.181818,0.172414,0,0.648649,0.233333,0.123894,0.107477,0.181818,false
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.010453,0,0,0,0.004521,0.001466,0,0,0,0,0,0,0.007634,0,0,0,0.135135,0,0.007375,0,0,false
0.010453,0,0,0,0.004521,0.001466,0.335,0.027907,0.040091,0.000054,0,0.000054,0.007634,0,0,0,0.081081,0.016667,0.004425,0.004673,0,false
0.1777,0.113636,0,0.113636,0.119349,0.086178,0.04,0.227907,0.288563,0.025738,0.087121,0.025738,0.160305,0.090909,0.068966,0,0.324324,0.2,0.122419,0.114486,0.113636,false
0.003484,0,0,0,0.002712,0.0006,0.5,0.018605,0.024604,0.000015,0,0.000014,0,0,0,0,0.054054,0.008333,0.00295,0.002336,0,false
0.121951,0.181818,0.32,0.181818,0.092224,0.061246,0.03,0.314047,0.148866,0.025198,0.060606,0.025198,0.122137,0.022727,0.017241,0,0.405405,0.1,0.110619,0.063084,0.181818,false
0.010453,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0.007634,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.087108,0.068182,0,0.068182,0.073237,0.052882,0.04,0.219349,0.184036,0.015195,0.05303,0.015195,0.091603,0,0,0,0.405405,0.175,0.070796,0.077103,0.068182,true
0.132404,0.022727,0,0.022727,0.137432,0.103504,0.045,0.215814,0.366,0.029272,0.102273,0.029272,0.118321,0.022727,0.086207,0,0.324324,0.25,0.138643,0.135514,0.022727,false
0.111498,0.068182,0,0.068182,0.095841,0.069203,0.045,0.205023,0.257537,0.018596,0.068182,0.018596,0.099237,0,0.086207,0,0.351351,0.191667,0.09882,0.091121,0.068182,false
0.219512,0.25,0.16,0.25,0.154611,0.112494,0.025,0.355163,0.241687,0.052359,0.113636,0.05236,0.20229,0.090909,0.086207,0,0.405405,0.183333,0.169617,0.130841,0.25,false
0.031359,0.022727,0,0.022727,0.017179,0.008879,0.075,0.125581,0.053973,0.001461,0.007576,0.001461,0.030534,0,0,0,0.243243,0.033333,0.019174,0.014019,0.022727,false
0.010453,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0.007634,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.055749,0.022727,0,0.022727,0.024412,0.013638,0.075,0.124093,0.083912,0.002217,0.015152,0.002217,0.045802,0,0.051724,0,0.27027,0.05,0.028024,0.018692,0.022727,false
0.003484,0,0,0,0.007233,0.002836,0.25,0.037209,0.058168,0.000138,0.003788,0.000139,0,0,0,0,0.108108,0.025,0.007375,0.007009,0,false
0.027875,0,0,0,0.016275,0.008654,0.105,0.086884,0.07609,0.000985,0.007576,0.000985,0.022901,0,0,0,0.216216,0.05,0.016224,0.016355,0,false
0.010453,0,0,0,0.004521,0.001466,0.335,0.027907,0.040091,0.000054,0,0.000054,0.007634,0,0,0,0.081081,0.016667,0.004425,0.004673,0,false
0.027875,0,0,0,0.007233,0.002346,0.8,0.011721,0.153942,0.000036,0.003788,0.000035,0.01145,0,0,0,0.027027,0.033333,0.004425,0.011682,0,false
0.027875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0.017422,0,0,0,0.011754,0.004925,0.12,0.077581,0.048482,0.0005,0.003788,0.0005,0.01145,0,0,0,0.135135,0.025,0.011799,0.011682,0,false
0.038328,0,0,0,0.031646,0.018066,0.11,0.084651,0.162851,0.002004,0.018939,0.002004,0.022901,0,0,0,0.189189,0.083333,0.032448,0.030374,0,false
0.216028,0.227273,0.16,0.227273,0.147378,0.106417,0.025,0.358884,0.226355,0.050036,0.106061,0.050036,0.198473,0.090909,0.086207,0,0.405405,0.175,0.160767,0.126168,0.227273,false
0.006969,0,0,0,0.000904,0,0,0,0,0,0,0,0.003817,0,0,0,0.027027,0,0.001475,0,0,false
0.045296,0,0,0,0.024412,0.013936,0.155,0.060837,0.174661,0.001112,0.015152,0.001112,0.030534,0,0.034483,0,0.162162,0.091667,0.022124,0.028037,0,false
0.052265,0,0,0,0.056058,0.036359,0.085,0.109395,0.253548,0.005214,0.037879,0.005214,0.045802,0,0,0,0.216216,0.141667,0.054572,0.058411,0,false
0.045296,0,0,0,0.012658,0.005873,0.2,0.046512,0.096343,0.000358,0.007576,0.000358,0.019084,0.090909,0.051724,0,0.135135,0.041667,0.013274,0.011682,0,false
0.080139,0.022727,0,0.022727,0.050633,0.03324,0.06,0.15014,0.169015,0.006537,0.034091,0.006537,0.061069,0.022727,0.051724,0,0.297297,0.125,0.050147,0.051402,0.022727,false
0.264808,0.409091,0.44,0.409091,0.208861,0.1573,0.015,0.544186,0.220605,0.112174,0.159091,0.112174,0.232824,0.159091,0.12069,0,0.486486,0.2,0.225664,0.182243,0.409091,true
0.010453,0,0,0,0.003617,0.00101,0.5,0.018605,0.041438,0.000025,0,0.000024,0.003817,0,0,0,0.054054,0.016667,0.00295,0.004673,0,false
0.132404,0,0,0,0.122061,0.091336,0.03,0.315535,0.220916,0.037766,0.090909,0.037766,0.114504,0.045455,0.086207,0,0.432432,0.208333,0.120944,0.123832,0.045455,false
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.038328,0.022727,0,0.022727,0.028933,0.016518,0.08,0.115721,0.108878,0.002506,0.015152,0.002505,0.026718,0,0,0,0.216216,0.075,0.026549,0.03271,0.022727,false
0.121951,0.136364,0.08,0.113636,0.067812,0.045531,0.035,0.24986,0.139024,0.014912,0.045455,0.014912,0.122137,0,0.034483,0,0.351351,0.125,0.064897,0.07243,0.136364,true
0.512195,0.409091,0.44,0.295455,0.358047,0.322196,0.015,0.697488,0.352481,0.294504,0.32197,0.294505,0.442748,0.25,0.327586,0,0.756757,0.491667,0.351032,0.369159,0.409091,false
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.010453,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.027875,0,0,0,0.019892,0.010281,0.105,0.086884,0.090335,0.00117,0.011364,0.00117,0.019084,0,0.017241,0,0.189189,0.05,0.020649,0.018692,0,false
0.062718,0.068182,0,0.045455,0.035262,0.0197,0.04,0.248,0.060603,0.006404,0.018939,0.006404,0.061069,0,0.017241,0,0.27027,0.05,0.033923,0.037383,0.068182,false
0.020906,0.022727,0,0.022727,0.014467,0.00699,0.075,0.124093,0.042992,0.001136,0.007576,0.001136,0.019084,0,0,0,0.216216,0.025,0.016224,0.011682,0.022727,false
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.010453,0,0,0,0.007233,0.002836,0.165,0.055814,0.038796,0.000207,0.003788,0.000207,0.007634,0,0,0,0.162162,0.008333,0.010324,0.002336,0,false
0.003484,0.022727,0,0.022727,0.008137,0.00341,0.07,0.130233,0.019994,0.000582,0.003788,0.000582,0,0,0,0,0.189189,0.008333,0.010324,0.004673,0.022727,false
0.087108,0,0,0,0.050633,0.031061,0.065,0.148837,0.159277,0.006058,0.030303,0.006058,0.057252,0.045455,0.12069,0,0.216216,0.108333,0.044248,0.060748,0,false
0.083624,0.045455,0,0.045455,0.051537,0.031616,0.05,0.177674,0.135864,0.007358,0.030303,0.007358,0.076336,0,0.017241,0,0.27027,0.091667,0.053097,0.049065,0.045455,false
0.066202,0.022727,0,0.022727,0.018083,0.009346,0.08,0.119442,0.059722,0.001462,0.007576,0.001462,0.022901,0.227273,0.034483,0.083333,0.189189,0.05,0.013274,0.025701,0.022727,true
0.006969,0,0,0,0.000904,0,0,0,0,0,0,0,0.003817,0,0,0,0.027027,0,0.001475,0,0,false
0.006969,0,0,0,0.000904,0,0,0,0,0,0,0,0.003817,0,0,0,0.027027,0,0.001475,0,0,false
0.010453,0,0,0,0.001808,0.000253,1,0.009302,0.020719,0.000003,0,0.000003,0.01145,0,0,0,0.027027,0.008333,0.001475,0.002336,0,false
0.006969,0,0,0,0.000904,0,0,0,0,0,0,0,0.003817,0,0,0,0.027027,0,0.001475,0,0,false
0.003484,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.017422,0,0,0,0.009042,0.004003,0.2,0.046512,0.065679,0.000244,0.003788,0.000244,0.003817,0,0,0,0.135135,0.033333,0.00885,0.009346,0,false
0.055749,0.068182,0.08,0.045455,0.030741,0.017174,0.065,0.143442,0.091319,0.00323,0.018939,0.00323,0.053435,0,0.017241,0,0.243243,0.058333,0.032448,0.028037,0.068182,true
0.038328,0,0,0,0.009946,0.004403,0.125,0.074419,0.045167,0.000429,0.003788,0.000429,0.019084,0.068182,0.017241,0,0.162162,0.025,0.010324,0.009346,0,false
0,0,0,0,0.003617,0.00101,0.335,0.027907,0.027608,0.000037,0,0.000037,0,0,0,0,0.081081,0.008333,0.004425,0.002336,0,false
0.055749,0.068182,0.08,0.045455,0.028933,0.015788,0.06,0.153488,0.078473,0.003176,0.015152,0.003175,0.057252,0,0,0,0.243243,0.05,0.030973,0.025701,0.068182,true
0.010453,0,0,0,0.008137,0.003603,0.145,0.065116,0.042215,0.000307,0.003788,0.000308,0.007634,0,0,0,0.189189,0.016667,0.010324,0.004673,0,false
0.059233,0,0,0,0.045208,0.025256,0.05,0.191442,0.100694,0.006333,0.026515,0.006334,0.053435,0,0.034483,0,0.243243,0.058333,0.050147,0.037383,0,false
0.041812,0,0,0,0.012658,0.005873,0.2,0.046512,0.096343,0.000358,0.007576,0.000358,0.019084,0.090909,0.034483,0,0.135135,0.041667,0.013274,0.011682,0,false
0.010453,0,0,0,0.001808,0.000253,1,0.009302,0.020719,0.000003,0,0.000003,0.01145,0,0,0,0.027027,0.008333,0.001475,0.002336,0,false
0.038328,0,0,0,0.030741,0.017904,0.095,0.096744,0.1412,0.00227,0.018939,0.00227,0.030534,0,0,0,0.216216,0.083333,0.030973,0.030374,0,false
0.156794,0.068182,0,0.068182,0.087703,0.061246,0.045,0.212093,0.220346,0.017023,0.060606,0.017023,0.145038,0,0.051724,0,0.324324,0.166667,0.087021,0.088785,0.068182,false
